ESR Covid-19 Dashboard,,,,,,,,,,,,,
Data downloaded: 04/12/2020 10:32,,,,,,,,,,,,,
,,,,,,,,,,,,,
Date,Region,Daily imported cases,Daily import-related cases,Daily locally acquired cases  epidemiologically linked,Daily locally acquired cases  unknown source,Daily under investigation,Daily total cases,Cumulative imported cases,Cumulative import-related cases,Cumulative locally acquired cases  epidemiologically linked,Cumulative locally acquired cases  unknown source,Cumulative under investigation,Cumulative total cases
15/05/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
15/05/2020,Waitemata,0,0,0,0,0,0,86,29,115,7,0,237
15/05/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
15/05/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
14/05/2020,Auckland,0,0,0,0,0,0,68,19,76,12,0,175
14/05/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
14/05/2020,Canterbury,0,0,0,0,0,0,42,16,98,7,0,163
14/05/2020,Capital and Coast,0,0,0,0,0,0,53,37,4,1,0,95
14/05/2020,Counties Manukau,0,0,0,0,0,0,59,19,42,13,0,133
14/05/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
14/05/2020,Hutt Valley,0,0,0,0,0,0,12,6,2,0,0,20
14/05/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
14/05/2020,Midcentral,0,0,0,0,0,0,20,6,6,0,0,32
14/05/2020,Nelson Marlborough,0,0,0,0,0,0,26,15,4,4,0,49
14/05/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
14/05/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
14/05/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
14/05/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
14/05/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
14/05/2020,Waikato,0,0,0,0,0,0,55,127,3,2,0,187
14/05/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
14/05/2020,Waitemata,0,0,1,0,0,1,86,29,115,7,0,237
14/05/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
14/05/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
13/05/2020,Auckland,0,0,0,0,0,0,68,19,76,12,0,175
13/05/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
13/05/2020,Canterbury,0,0,0,0,0,0,42,16,98,7,0,163
13/05/2020,Capital and Coast,0,0,0,0,0,0,53,37,4,1,0,95
13/05/2020,Counties Manukau,0,0,0,0,0,0,59,19,42,13,0,133
13/05/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
13/05/2020,Hutt Valley,0,0,0,0,0,0,12,6,2,0,0,20
13/05/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
13/05/2020,Midcentral,0,0,0,0,0,0,20,6,6,0,0,32
13/05/2020,Nelson Marlborough,0,0,0,0,0,0,26,15,4,4,0,49
13/05/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
13/05/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
13/05/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
13/05/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
13/05/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
13/05/2020,Waikato,0,0,0,0,0,0,55,127,3,2,0,187
13/05/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
13/05/2020,Waitemata,0,0,0,0,0,0,86,29,114,7,0,236
13/05/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
13/05/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
12/05/2020,Auckland,0,0,0,0,0,0,68,19,76,12,0,175
12/05/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
12/05/2020,Canterbury,0,0,0,0,0,0,42,16,98,7,0,163
12/05/2020,Capital and Coast,0,0,0,0,0,0,53,37,4,1,0,95
12/05/2020,Counties Manukau,0,0,0,0,0,0,59,19,42,13,0,133
12/05/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
12/05/2020,Hutt Valley,0,0,0,0,0,0,12,6,2,0,0,20
12/05/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
12/05/2020,Midcentral,0,0,0,0,0,0,20,6,6,0,0,32
12/05/2020,Nelson Marlborough,0,0,0,0,0,0,26,15,4,4,0,49
12/05/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
12/05/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
12/05/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
12/05/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
12/05/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
12/05/2020,Waikato,0,0,0,0,0,0,55,127,3,2,0,187
12/05/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
12/05/2020,Waitemata,0,0,0,0,0,0,86,29,114,7,0,236
12/05/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
12/05/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
11/05/2020,Auckland,0,0,0,0,0,0,68,19,76,12,0,175
11/05/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
11/05/2020,Canterbury,0,0,0,0,0,0,42,16,98,7,0,163
11/05/2020,Capital and Coast,0,0,0,0,0,0,53,37,4,1,0,95
11/05/2020,Counties Manukau,0,0,0,0,0,0,59,19,42,13,0,133
11/05/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
11/05/2020,Hutt Valley,0,0,0,0,0,0,12,6,2,0,0,20
11/05/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
11/05/2020,Midcentral,0,0,0,0,0,0,20,6,6,0,0,32
11/05/2020,Nelson Marlborough,0,0,0,0,0,0,26,15,4,4,0,49
11/05/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
11/05/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
11/05/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
11/05/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
11/05/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
11/05/2020,Waikato,0,0,0,0,0,0,55,127,3,2,0,187
11/05/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
11/05/2020,Waitemata,0,0,0,0,0,0,86,29,114,7,0,236
11/05/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
11/05/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
10/05/2020,Auckland,0,0,0,0,0,0,68,19,76,12,0,175
10/05/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
10/05/2020,Canterbury,0,0,0,0,0,0,42,16,98,7,0,163
10/05/2020,Capital and Coast,0,0,0,0,0,0,53,37,4,1,0,95
10/05/2020,Counties Manukau,0,0,0,0,0,0,59,19,42,13,0,133
10/05/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
10/05/2020,Hutt Valley,0,0,0,0,0,0,12,6,2,0,0,20
10/05/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
10/05/2020,Midcentral,0,0,0,0,0,0,20,6,6,0,0,32
10/05/2020,Nelson Marlborough,0,0,0,0,0,0,26,15,4,4,0,49
10/05/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
10/05/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
10/05/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
10/05/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
10/05/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
10/05/2020,Waikato,1,0,0,0,0,1,55,127,3,2,0,187
10/05/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
10/05/2020,Waitemata,0,0,2,0,0,2,86,29,114,7,0,236
10/05/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
10/05/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
09/05/2020,Auckland,0,0,0,0,0,0,68,19,76,12,0,175
09/05/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
09/05/2020,Canterbury,0,0,0,0,0,0,42,16,98,7,0,163
09/05/2020,Capital and Coast,0,0,0,0,0,0,53,37,4,1,0,95
09/05/2020,Counties Manukau,0,0,0,0,0,0,59,19,42,13,0,133
09/05/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
09/05/2020,Hutt Valley,0,0,0,0,0,0,12,6,2,0,0,20
09/05/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
09/05/2020,Midcentral,1,0,0,0,0,1,20,6,6,0,0,32
09/05/2020,Nelson Marlborough,0,0,0,0,0,0,26,15,4,4,0,49
09/05/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
09/05/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
09/05/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
09/05/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
09/05/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
09/05/2020,Waikato,0,0,0,0,0,0,54,127,3,2,0,186
09/05/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
09/05/2020,Waitemata,0,0,0,0,0,0,86,29,112,7,0,234
09/05/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
09/05/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
08/05/2020,Auckland,0,0,0,0,0,0,68,19,76,12,0,175
08/05/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
08/05/2020,Canterbury,0,0,0,0,0,0,42,16,98,7,0,163
08/05/2020,Capital and Coast,0,0,0,0,0,0,53,37,4,1,0,95
08/05/2020,Counties Manukau,0,0,0,0,0,0,59,19,42,13,0,133
08/05/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
08/05/2020,Hutt Valley,0,0,0,0,0,0,12,6,2,0,0,20
08/05/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
08/05/2020,Midcentral,0,0,0,0,0,0,19,6,6,0,0,31
08/05/2020,Nelson Marlborough,0,0,0,0,0,0,26,15,4,4,0,49
08/05/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
08/05/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
08/05/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
08/05/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
08/05/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
08/05/2020,Waikato,0,0,0,0,0,0,54,127,3,2,0,186
08/05/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
08/05/2020,Waitemata,0,0,1,0,0,1,86,29,112,7,0,234
08/05/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
08/05/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
07/05/2020,Auckland,0,0,0,0,0,0,68,19,76,12,0,175
07/05/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
07/05/2020,Canterbury,0,0,0,0,0,0,42,16,98,7,0,163
07/05/2020,Capital and Coast,0,0,0,0,0,0,53,37,4,1,0,95
07/05/2020,Counties Manukau,0,0,0,0,0,0,59,19,42,13,0,133
07/05/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
07/05/2020,Hutt Valley,0,0,0,0,0,0,12,6,2,0,0,20
07/05/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
07/05/2020,Midcentral,0,0,0,0,0,0,19,6,6,0,0,31
07/05/2020,Nelson Marlborough,0,0,0,0,0,0,26,15,4,4,0,49
07/05/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
07/05/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
07/05/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
07/05/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
07/05/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
07/05/2020,Waikato,0,0,0,0,0,0,54,127,3,2,0,186
07/05/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
07/05/2020,Waitemata,0,0,1,0,0,1,86,29,111,7,0,233
07/05/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
07/05/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
06/05/2020,Auckland,0,0,0,0,0,0,68,19,76,12,0,175
06/05/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
06/05/2020,Canterbury,0,0,0,0,0,0,42,16,98,7,0,163
06/05/2020,Capital and Coast,0,0,0,0,0,0,53,37,4,1,0,95
06/05/2020,Counties Manukau,0,0,0,0,0,0,59,19,42,13,0,133
06/05/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
06/05/2020,Hutt Valley,0,0,0,0,0,0,12,6,2,0,0,20
06/05/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
06/05/2020,Midcentral,0,0,0,0,0,0,19,6,6,0,0,31
06/05/2020,Nelson Marlborough,0,0,0,0,0,0,26,15,4,4,0,49
06/05/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
06/05/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
06/05/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
06/05/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
06/05/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
06/05/2020,Waikato,0,1,0,0,0,1,54,127,3,2,0,186
06/05/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
06/05/2020,Waitemata,0,0,1,0,0,1,86,29,110,7,0,232
06/05/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
06/05/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
05/05/2020,Auckland,0,0,1,0,0,1,68,19,76,12,0,175
05/05/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
05/05/2020,Canterbury,0,0,0,0,0,0,42,16,98,7,0,163
05/05/2020,Capital and Coast,0,0,0,0,0,0,53,37,4,1,0,95
05/05/2020,Counties Manukau,0,0,0,0,0,0,59,19,42,13,0,133
05/05/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
05/05/2020,Hutt Valley,0,0,0,0,0,0,12,6,2,0,0,20
05/05/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
05/05/2020,Midcentral,0,0,0,0,0,0,19,6,6,0,0,31
05/05/2020,Nelson Marlborough,0,0,0,0,0,0,26,15,4,4,0,49
05/05/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
05/05/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
05/05/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
05/05/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
05/05/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
05/05/2020,Waikato,0,0,0,0,0,0,54,126,3,2,0,185
05/05/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
05/05/2020,Waitemata,0,0,1,0,0,1,86,29,109,7,0,231
05/05/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
05/05/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
04/05/2020,Auckland,0,0,0,0,0,0,68,19,75,12,0,174
04/05/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
04/05/2020,Canterbury,0,0,0,0,0,0,42,16,98,7,0,163
04/05/2020,Capital and Coast,0,0,0,0,0,0,53,37,4,1,0,95
04/05/2020,Counties Manukau,0,0,0,0,0,0,59,19,42,13,0,133
04/05/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
04/05/2020,Hutt Valley,0,0,0,0,0,0,12,6,2,0,0,20
04/05/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
04/05/2020,Midcentral,0,0,0,0,0,0,19,6,6,0,0,31
04/05/2020,Nelson Marlborough,0,0,0,0,0,0,26,15,4,4,0,49
04/05/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
04/05/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
04/05/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
04/05/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
04/05/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
04/05/2020,Waikato,0,0,0,0,0,0,54,126,3,2,0,185
04/05/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
04/05/2020,Waitemata,0,0,0,0,0,0,86,29,108,7,0,230
04/05/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
04/05/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
03/05/2020,Auckland,0,0,0,0,0,0,68,19,75,12,0,174
03/05/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
03/05/2020,Canterbury,0,0,0,0,0,0,42,16,98,7,0,163
03/05/2020,Capital and Coast,0,0,0,0,0,0,53,37,4,1,0,95
03/05/2020,Counties Manukau,1,0,0,0,0,1,59,19,42,13,0,133
03/05/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
03/05/2020,Hutt Valley,0,0,0,0,0,0,12,6,2,0,0,20
03/05/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
03/05/2020,Midcentral,0,0,0,0,0,0,19,6,6,0,0,31
03/05/2020,Nelson Marlborough,0,0,0,0,0,0,26,15,4,4,0,49
03/05/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
03/05/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
03/05/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
03/05/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
03/05/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
03/05/2020,Waikato,0,0,0,0,0,0,54,126,3,2,0,185
03/05/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
03/05/2020,Waitemata,0,0,0,0,0,0,86,29,108,7,0,230
03/05/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
03/05/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
02/05/2020,Auckland,0,0,0,0,0,0,68,19,75,12,0,174
02/05/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
02/05/2020,Canterbury,0,0,0,0,0,0,42,16,98,7,0,163
02/05/2020,Capital and Coast,0,0,0,0,0,0,53,37,4,1,0,95
02/05/2020,Counties Manukau,0,0,0,0,0,0,58,19,42,13,0,132
02/05/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
02/05/2020,Hutt Valley,0,0,0,0,0,0,12,6,2,0,0,20
02/05/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
02/05/2020,Midcentral,0,0,0,0,0,0,19,6,6,0,0,31
02/05/2020,Nelson Marlborough,0,0,0,0,0,0,26,15,4,4,0,49
02/05/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
02/05/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
02/05/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
02/05/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
02/05/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
02/05/2020,Waikato,0,0,0,0,0,0,54,126,3,2,0,185
02/05/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
02/05/2020,Waitemata,0,0,0,0,0,0,86,29,108,7,0,230
02/05/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
02/05/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
01/05/2020,Auckland,0,0,2,0,0,2,68,19,75,12,0,174
01/05/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
01/05/2020,Canterbury,0,0,1,0,0,1,42,16,98,7,0,163
01/05/2020,Capital and Coast,0,0,0,0,0,0,53,37,4,1,0,95
01/05/2020,Counties Manukau,0,0,0,0,0,0,58,19,42,13,0,132
01/05/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
01/05/2020,Hutt Valley,0,0,0,0,0,0,12,6,2,0,0,20
01/05/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
01/05/2020,Midcentral,0,0,0,0,0,0,19,6,6,0,0,31
01/05/2020,Nelson Marlborough,0,0,0,0,0,0,26,15,4,4,0,49
01/05/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
01/05/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
01/05/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
01/05/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
01/05/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
01/05/2020,Waikato,0,0,0,0,0,0,54,126,3,2,0,185
01/05/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
01/05/2020,Waitemata,0,0,2,0,0,2,86,29,108,7,0,230
01/05/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
01/05/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
30/04/2020,Auckland,0,0,2,0,0,2,68,19,73,12,0,172
30/04/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
30/04/2020,Canterbury,0,0,0,0,0,0,42,16,97,7,0,162
30/04/2020,Capital and Coast,0,0,0,0,0,0,53,37,4,1,0,95
30/04/2020,Counties Manukau,0,0,0,0,0,0,58,19,42,13,0,132
30/04/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
30/04/2020,Hutt Valley,0,0,0,0,0,0,12,6,2,0,0,20
30/04/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
30/04/2020,Midcentral,0,0,0,0,0,0,19,6,6,0,0,31
30/04/2020,Nelson Marlborough,0,0,0,0,0,0,26,15,4,4,0,49
30/04/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
30/04/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
30/04/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
30/04/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
30/04/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
30/04/2020,Waikato,0,0,0,0,0,0,54,126,3,2,0,185
30/04/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
30/04/2020,Waitemata,0,0,0,1,0,1,86,29,106,7,0,228
30/04/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
30/04/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
29/04/2020,Auckland,0,0,0,0,0,0,68,19,71,12,0,170
29/04/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
29/04/2020,Canterbury,0,0,0,0,0,0,42,16,97,7,0,162
29/04/2020,Capital and Coast,0,0,0,0,0,0,53,37,4,1,0,95
29/04/2020,Counties Manukau,0,0,0,1,0,1,58,19,42,13,0,132
29/04/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
29/04/2020,Hutt Valley,0,0,0,0,0,0,12,6,2,0,0,20
29/04/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
29/04/2020,Midcentral,0,0,0,0,0,0,19,6,6,0,0,31
29/04/2020,Nelson Marlborough,1,0,0,0,0,1,26,15,4,4,0,49
29/04/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
29/04/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
29/04/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
29/04/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
29/04/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
29/04/2020,Waikato,0,0,0,0,0,0,54,126,3,2,0,185
29/04/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
29/04/2020,Waitemata,0,0,0,0,0,0,86,29,106,6,0,227
29/04/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
29/04/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
28/04/2020,Auckland,0,0,0,0,0,0,68,19,71,12,0,170
28/04/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
28/04/2020,Canterbury,0,0,0,0,0,0,42,16,97,7,0,162
28/04/2020,Capital and Coast,0,0,0,0,0,0,53,37,4,1,0,95
28/04/2020,Counties Manukau,1,0,0,0,0,1,58,19,42,12,0,131
28/04/2020,Hawke's Bay,0,0,0,0,0,0,21,14,8,1,0,44
28/04/2020,Hutt Valley,0,0,0,0,0,0,12,6,2,0,0,20
28/04/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
28/04/2020,Midcentral,0,0,0,0,0,0,19,6,6,0,0,31
28/04/2020,Nelson Marlborough,0,0,0,0,0,0,25,15,4,4,0,48
28/04/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
28/04/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
28/04/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
28/04/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
28/04/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
28/04/2020,Waikato,0,0,0,0,0,0,54,126,3,2,0,185
28/04/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
28/04/2020,Waitemata,0,0,0,0,0,0,86,29,106,6,0,227
28/04/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
28/04/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
27/04/2020,Auckland,0,0,0,0,0,0,68,19,71,12,0,170
27/04/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
27/04/2020,Canterbury,0,0,0,0,0,0,42,16,97,7,0,162
27/04/2020,Capital and Coast,0,0,0,0,0,0,53,37,4,1,0,95
27/04/2020,Counties Manukau,0,0,0,0,0,0,57,19,42,12,0,130
27/04/2020,Hawke's Bay,0,1,0,0,0,1,21,14,8,1,0,44
27/04/2020,Hutt Valley,0,0,0,0,0,0,12,6,2,0,0,20
27/04/2020,Lakes,0,0,0,0,0,0,12,2,0,2,0,16
27/04/2020,Midcentral,0,0,0,0,0,0,19,6,6,0,0,31
27/04/2020,Nelson Marlborough,0,0,0,0,0,0,25,15,4,4,0,48
27/04/2020,Northland,0,0,0,0,0,0,12,7,4,5,0,28
27/04/2020,South Canterbury,0,0,0,0,0,0,5,2,4,6,0,17
27/04/2020,Southern,0,0,0,0,0,0,52,131,14,19,0,216
27/04/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
27/04/2020,Taranaki,0,0,0,0,0,0,14,2,0,0,0,16
27/04/2020,Waikato,0,0,0,0,0,0,54,126,3,2,0,185
27/04/2020,Wairarapa,0,0,0,0,0,0,4,3,0,1,0,8
27/04/2020,Waitemata,0,0,2,0,0,2,86,29,106,6,0,227
27/04/2020,West Coast,0,0,0,0,0,0,1,1,1,2,0,5
27/04/2020,Whanganui,0,0,0,0,0,0,7,0,0,2,0,9
26/04/2020,Auckland,0,0,0,0,0,0,68,19,71,12,0,170
26/04/2020,Bay of Plenty,0,0,0,0,0,0,22,16,5,5,0,48
